phase,epoch,step,elapsed_s,loss,mae,mse
train,7,172508,5454.7,0.079937,,
train,7,172608,5457.6,0.075868,,
train,7,172708,5460.4,0.075165,,
train,7,172808,5463.2,0.081359,,
train,7,172908,5466.1,0.075634,,
train,7,173008,5468.9,0.073485,,
train,7,173108,5471.8,0.081841,,
train,7,173208,5474.6,0.077531,,
train,7,173308,5477.5,0.079711,,
train,7,173408,5480.3,0.076791,,
train,7,173508,5483.1,0.075530,,
train,7,173608,5486.0,0.083417,,
train,7,173708,5488.8,0.079974,,
train,7,173808,5491.7,0.081993,,
train,7,173908,5494.5,0.086178,,
train,7,174008,5497.3,0.082069,,
train,7,174108,5500.2,0.077418,,
train,7,174208,5503.0,0.078036,,
train,7,174308,5505.9,0.081490,,
train,7,174408,5508.7,0.079264,,
train,7,174508,5511.5,0.077238,,
train,7,174608,5514.4,0.083341,,
train,7,174708,5517.2,0.080443,,
train,7,174808,5520.1,0.077330,,
train,7,174908,5522.9,0.082438,,
train,7,175008,5525.8,0.075936,,
train,7,175108,5528.6,0.081186,,
train,7,175208,5531.4,0.076308,,
train,7,175308,5534.3,0.080704,,
train,7,175408,5537.1,0.083149,,
train,7,175508,5540.0,0.076559,,
train,7,175608,5542.8,0.076465,,
train,7,175708,5545.6,0.079593,,
train,7,175808,5548.5,0.082696,,
train,7,175908,5551.3,0.075344,,
train,7,176008,5554.2,0.078316,,
train,7,176108,5557.0,0.079113,,
train,7,176208,5559.9,0.078472,,
train,7,176308,5562.7,0.080199,,
train,7,176408,5565.5,0.076875,,
train,7,176508,5568.4,0.079549,,
train,7,176608,5571.2,0.081028,,
train,7,176708,5574.1,0.078705,,
train,7,176808,5576.9,0.083618,,
train,7,176908,5579.8,0.081833,,
train,7,177008,5582.6,0.078566,,
train,7,177108,5585.4,0.081261,,
train,7,177208,5588.3,0.081094,,
train,7,177308,5591.1,0.075916,,
train,7,177408,5594.0,0.087364,,
train,7,177508,5596.8,0.077517,,
train,7,177608,5599.6,0.077595,,
train,7,177708,5602.5,0.074508,,
train,7,177808,5605.3,0.079659,,
train,7,177908,5608.1,0.079454,,
train,7,178008,5611.0,0.078633,,
train,7,178108,5613.8,0.079773,,
train,7,178208,5616.7,0.085920,,
train,7,178308,5619.5,0.078268,,
train,7,178408,5622.3,0.080606,,
train,7,178508,5625.2,0.078803,,
train,7,178608,5628.0,0.081253,,
train,7,178708,5630.9,0.077606,,
train,7,178808,5633.7,0.086135,,
train,7,178908,5636.5,0.072792,,
train,7,179008,5639.4,0.082157,,
train,7,179108,5642.2,0.081212,,
train,7,179208,5645.1,0.072824,,
train,7,179308,5647.9,0.073871,,
train,7,179408,5650.8,0.087900,,
train,7,179508,5653.6,0.078095,,
train,7,179608,5656.4,0.081551,,
train,7,179708,5659.3,0.077092,,
train,7,179808,5662.1,0.077806,,
train,7,179908,5665.0,0.077536,,
train,7,180008,5667.8,0.081791,,
train,7,180108,5670.6,0.087007,,
train,7,180208,5673.5,0.076344,,
train,7,180308,5676.3,0.081840,,
train,7,180408,5679.2,0.074826,,
train,7,180508,5682.0,0.075285,,
train,7,180608,5684.8,0.077965,,
train,7,180708,5687.7,0.074755,,
train,7,180808,5690.5,0.079810,,
train,7,180908,5693.4,0.083297,,
train,7,181008,5696.2,0.073461,,
train,7,181108,5699.0,0.076128,,
train,7,181208,5701.9,0.075800,,
train,7,181308,5704.7,0.073359,,
train,7,181408,5707.6,0.086017,,
train,7,181508,5710.4,0.084511,,
train,7,181608,5713.2,0.079688,,
train,7,181708,5716.1,0.080238,,
train,7,181808,5718.9,0.076435,,
train,7,181908,5721.7,0.077476,,
train,7,182008,5724.6,0.076985,,
train,7,182108,5727.4,0.079078,,
train,7,182208,5730.3,0.074082,,
train,7,182308,5733.1,0.077594,,
train,7,182408,5735.9,0.086433,,
train,7,182508,5738.8,0.077312,,
train,7,182608,5741.6,0.079296,,
train,7,182708,5744.5,0.079563,,
train,7,182808,5747.3,0.080705,,
train,7,182908,5750.1,0.079498,,
train,7,183008,5753.0,0.083306,,
train,7,183108,5755.8,0.084752,,
train,7,183208,5758.7,0.078597,,
train,7,183308,5761.5,0.076748,,
train,7,183408,5764.4,0.076117,,
train,7,183508,5767.2,0.074256,,
train,7,183608,5770.1,0.082671,,
train,7,183708,5772.9,0.077701,,
train,7,183808,5775.7,0.074829,,
train,7,183908,5778.6,0.079090,,
train,7,184008,5781.4,0.086911,,
train,7,184108,5784.3,0.075701,,
train,7,184208,5787.1,0.076754,,
train,7,184308,5789.9,0.074453,,
train,7,184408,5792.8,0.084636,,
train,7,184508,5795.6,0.078359,,
train,7,184608,5798.5,0.084880,,
train,7,184708,5801.3,0.087278,,
train,7,184808,5804.1,0.087105,,
train,7,184908,5807.0,0.077612,,
train,7,185008,5809.8,0.079694,,
train,7,185108,5812.7,0.080304,,
train,7,185208,5815.5,0.072601,,
train,7,185308,5818.4,0.081263,,
train,7,185408,5821.2,0.079704,,
train,7,185508,5824.0,0.077100,,
train,7,185608,5826.9,0.082093,,
train,7,185708,5829.7,0.079289,,
train,7,185808,5832.6,0.077557,,
train,7,185908,5835.4,0.083085,,
train,7,186008,5838.3,0.078353,,
train,7,186108,5841.1,0.076731,,
train,7,186208,5843.9,0.076270,,
train,7,186308,5846.8,0.082856,,
train,7,186408,5849.6,0.075254,,
train,7,186508,5852.5,0.079997,,
train,7,186608,5855.3,0.080509,,
train,7,186708,5858.1,0.082890,,
train,7,186808,5861.0,0.081618,,
train,7,186908,5863.8,0.078014,,
train,7,187008,5866.7,0.080811,,
train,7,187108,5869.5,0.079221,,
train,7,187208,5872.4,0.079276,,
train,7,187308,5875.2,0.083424,,
train,7,187408,5878.0,nan,,
train,7,187508,5880.9,0.079474,,
train,7,187608,5883.7,0.083170,,
train,7,187708,5886.6,0.076524,,
train,7,187808,5889.4,0.078517,,
train,7,187908,5892.3,0.076195,,
train,7,188008,5895.1,0.079653,,
train,7,188108,5897.9,0.073536,,
train,7,188208,5900.8,0.080854,,
train,7,188308,5903.6,0.075505,,
train,7,188408,5906.5,0.084768,,
train,7,188508,5909.3,0.079065,,
train,7,188608,5912.1,0.076332,,
train,7,188708,5915.0,0.078915,,
train,7,188808,5917.8,0.085086,,
train,7,188908,5920.7,0.077284,,
train,7,189008,5923.5,0.084982,,
train,7,189108,5926.3,0.082711,,
train,7,189208,5929.2,0.072623,,
train,7,189308,5932.0,0.080252,,
train,7,189408,5934.9,0.079773,,
train,7,189508,5937.7,0.075185,,
train,7,189608,5940.5,0.076898,,
train,7,189708,5943.4,0.078470,,
train,7,189808,5946.2,0.071907,,
train,7,189908,5949.1,0.085484,,
train,7,190008,5951.9,0.082870,,
train,7,190108,5954.7,0.071154,,
train,7,190208,5957.6,0.078400,,
train,7,190308,5960.4,0.079449,,
train,7,190408,5963.2,0.076739,,
train,7,190508,5966.1,0.072821,,
train,7,190608,5968.9,0.073592,,
train,7,190708,5971.8,0.082461,,
train,7,190808,5974.6,0.081968,,
train,7,190908,5977.4,0.073990,,
train,7,191008,5980.3,0.078697,,
train,7,191108,5983.1,0.069897,,
train,7,191208,5986.0,0.077774,,
train,7,191308,5988.8,0.084275,,
train,7,191408,5991.6,0.083209,,
train,7,191508,5994.5,0.080325,,
train,7,191608,5997.3,0.079310,,
train,7,191708,6000.2,0.084964,,
train,7,191808,6003.0,0.073323,,
train,7,191908,6005.8,0.084318,,
train,7,192008,6008.7,0.077036,,
train,7,192108,6011.5,0.076699,,
train,7,192208,6014.4,0.080021,,
train,7,192308,6017.2,0.077523,,
train,7,192408,6020.1,0.078443,,
train,7,192508,6022.9,0.079407,,
train,7,192608,6025.7,0.079813,,
train,7,192708,6028.6,0.078335,,
train,7,192808,6031.4,0.076053,,
train,7,192908,6034.3,0.082463,,
train,7,193008,6037.1,0.076170,,
train,7,193108,6039.9,0.078132,,
train,7,193208,6042.8,0.078456,,
train,7,193308,6045.6,0.077815,,
train,7,193408,6048.5,0.083021,,
train,7,193508,6051.3,0.075958,,
train,7,193608,6054.2,0.074659,,
train,7,193708,6057.0,0.084431,,
train,7,193808,6059.8,0.084364,,
train,7,193908,6062.7,0.077452,,
train,7,194008,6065.5,0.074750,,
train,7,194108,6068.4,0.077411,,
train,7,194208,6071.2,0.081512,,
train,7,194308,6074.0,0.078883,,
train,7,194408,6076.9,0.076898,,
train,7,194508,6079.7,0.078397,,
train,7,194608,6082.6,0.081348,,
train,7,194708,6085.4,0.074813,,
train,7,194808,6088.3,0.079726,,
train,7,194908,6091.1,0.074751,,
train,7,195008,6094.0,0.080645,,
train,7,195108,6096.8,0.078925,,
train,7,195208,6099.6,0.075372,,
train,7,195308,6102.5,0.078592,,
train,7,195408,6105.3,0.075592,,
train,7,195508,6108.2,0.073564,,
val,7,,6187.0,0.069947,0.004403,0.000039
train,8,195652,6191.1,0.080473,,
train,8,195752,6193.9,0.082218,,
train,8,195852,6196.7,0.075647,,
train,8,195952,6199.6,0.077327,,
train,8,196052,6202.4,0.080759,,
train,8,196152,6205.3,0.077421,,
train,8,196252,6208.1,0.076685,,
train,8,196352,6211.0,0.073224,,
train,8,196452,6213.8,0.075091,,
train,8,196552,6216.6,0.080675,,
train,8,196652,6219.5,0.075360,,
train,8,196752,6222.3,0.076165,,
train,8,196852,6225.2,0.076714,,
train,8,196952,6228.0,0.076567,,
train,8,197052,6230.9,0.075995,,
train,8,197152,6233.7,0.075577,,
train,8,197252,6236.6,0.075507,,
train,8,197352,6239.4,0.075008,,
train,8,197452,6242.3,0.074926,,
train,8,197552,6245.1,0.078239,,
train,8,197652,6248.0,0.075252,,
train,8,197752,6250.8,0.076401,,
train,8,197852,6253.7,0.076718,,
train,8,197952,6256.5,0.079048,,
train,8,198052,6259.3,0.078386,,
train,8,198152,6262.2,0.084980,,
train,8,198252,6265.0,0.083696,,
train,8,198352,6267.9,0.079741,,
train,8,198452,6270.7,0.081011,,
train,8,198552,6273.6,0.080471,,
train,8,198652,6276.4,0.071815,,
train,8,198752,6279.3,0.079359,,
train,8,198852,6282.1,0.072644,,
train,8,198952,6284.9,0.074372,,
train,8,199052,6287.8,0.081347,,
train,8,199152,6290.6,0.076424,,
train,8,199252,6293.5,0.079216,,
train,8,199352,6296.3,0.077565,,
train,8,199452,6299.2,0.074188,,
train,8,199552,6302.0,0.074092,,
train,8,199652,6304.8,0.080655,,
train,8,199752,6307.7,0.076292,,
train,8,199852,6310.5,0.071728,,
train,8,199952,6313.4,0.079681,,
train,8,200052,6316.2,0.075521,,
train,8,200152,6319.1,0.078165,,
train,8,200252,6321.9,0.075796,,
train,8,200352,6324.7,0.079013,,
train,8,200452,6327.6,0.078033,,
train,8,200552,6330.4,0.074036,,
train,8,200652,6333.3,0.076492,,
train,8,200752,6336.1,0.077378,,
train,8,200852,6338.9,0.074275,,
train,8,200952,6341.8,0.078018,,
train,8,201052,6344.6,0.079054,,
train,8,201152,6347.5,0.077405,,
train,8,201252,6350.3,0.075188,,
train,8,201352,6353.1,0.079372,,
train,8,201452,6356.0,0.078274,,
train,8,201552,6358.8,0.079627,,
train,8,201652,6361.7,0.079509,,
train,8,201752,6364.5,0.080007,,
train,8,201852,6367.4,0.079003,,
train,8,201952,6370.2,0.081854,,
train,8,202052,6373.1,0.079083,,
train,8,202152,6375.9,0.079279,,
train,8,202252,6378.7,0.078206,,
train,8,202352,6381.6,0.082050,,
train,8,202452,6384.4,0.083620,,
train,8,202552,6387.3,0.074503,,
train,8,202652,6390.1,0.073491,,
train,8,202752,6393.0,0.077097,,
train,8,202852,6395.8,0.074478,,
train,8,202952,6398.6,0.073760,,
train,8,203052,6401.5,0.078536,,
train,8,203152,6404.3,0.077092,,
train,8,203252,6407.2,0.076665,,
train,8,203352,6410.0,0.081601,,
train,8,203452,6412.8,0.077884,,
train,8,203552,6415.7,0.075222,,
train,8,203652,6418.5,0.072830,,
train,8,203752,6421.4,0.081005,,
train,8,203852,6424.2,0.073881,,
train,8,203952,6427.1,0.078621,,
train,8,204052,6429.9,0.078220,,
train,8,204152,6432.8,0.077642,,
train,8,204252,6435.6,0.073943,,
train,8,204352,6438.5,0.078225,,
train,8,204452,6441.3,0.079172,,
train,8,204552,6444.2,0.078378,,
train,8,204652,6447.0,0.077645,,
train,8,204752,6449.9,0.081440,,
train,8,204852,6452.7,0.075157,,
train,8,204952,6455.6,0.082896,,
train,8,205052,6458.4,0.083558,,
train,8,205152,6461.3,0.079399,,
train,8,205252,6464.1,0.079650,,
train,8,205352,6466.9,0.087351,,
train,8,205452,6469.8,0.076562,,
train,8,205552,6472.6,0.079112,,
train,8,205652,6475.5,0.076553,,
train,8,205752,6478.3,0.078476,,
train,8,205852,6481.2,0.077379,,
train,8,205952,6484.0,0.079545,,
train,8,206052,6486.8,0.077104,,
train,8,206152,6489.7,0.074958,,
train,8,206252,6492.5,0.076874,,
train,8,206352,6495.4,0.079105,,
train,8,206452,6498.2,0.082751,,
train,8,206552,6501.1,0.085575,,
train,8,206652,6503.9,0.079005,,
train,8,206752,6506.7,0.076002,,
train,8,206852,6509.6,0.074288,,
train,8,206952,6512.4,0.078486,,
train,8,207052,6515.3,0.085048,,
train,8,207152,6518.1,0.081268,,
train,8,207252,6520.9,0.084314,,
train,8,207352,6523.8,0.083295,,
train,8,207452,6526.6,0.074282,,
train,8,207552,6529.5,0.082108,,
train,8,207652,6532.3,0.070727,,
train,8,207752,6535.2,0.081617,,
train,8,207852,6538.0,0.072094,,
train,8,207952,6540.8,0.079451,,
train,8,208052,6543.7,0.072089,,
train,8,208152,6546.5,0.079959,,
train,8,208252,6549.4,0.075724,,
train,8,208352,6552.2,0.083097,,
train,8,208452,6555.0,0.082828,,
train,8,208552,6557.9,0.075676,,
train,8,208652,6560.7,0.078586,,
train,8,208752,6563.6,0.075858,,
train,8,208852,6566.4,0.080649,,
train,8,208952,6569.3,0.075346,,
train,8,209052,6572.1,0.072209,,
train,8,209152,6575.0,0.077280,,
train,8,209252,6577.8,0.078282,,
train,8,209352,6580.6,0.077934,,
train,8,209452,6583.5,0.076334,,
train,8,209552,6586.3,0.080975,,
train,8,209652,6589.2,0.074932,,
train,8,209752,6592.0,0.072632,,
train,8,209852,6594.8,0.078743,,
train,8,209952,6597.7,0.083731,,
train,8,210052,6600.5,0.077064,,
train,8,210152,6603.4,0.086146,,
train,8,210252,6606.2,0.079704,,
train,8,210352,6609.1,0.074723,,
train,8,210452,6611.9,0.078019,,
train,8,210552,6614.8,0.080194,,
train,8,210652,6617.6,0.074667,,
train,8,210752,6620.5,0.077874,,
train,8,210852,6623.3,0.077096,,
train,8,210952,6626.1,0.077878,,
train,8,211052,6629.0,0.078984,,
train,8,211152,6631.8,0.078600,,
train,8,211252,6634.7,0.087678,,
train,8,211352,6637.5,0.083155,,
train,8,211452,6640.4,0.077154,,
train,8,211552,6643.2,0.073405,,
train,8,211652,6646.0,0.083680,,
train,8,211752,6648.9,0.072024,,
train,8,211852,6651.7,0.072703,,
train,8,211952,6654.6,0.078119,,
train,8,212052,6657.4,0.071970,,
train,8,212152,6660.2,0.079235,,
train,8,212252,6663.1,0.075006,,
train,8,212352,6665.9,0.073030,,
train,8,212452,6668.8,0.080768,,
train,8,212552,6671.6,0.079724,,
train,8,212652,6674.4,0.074112,,
train,8,212752,6677.3,0.075437,,
train,8,212852,6680.1,0.075651,,
train,8,212952,6683.0,0.076438,,
train,8,213052,6685.8,0.084857,,
train,8,213152,6688.7,0.077277,,
train,8,213252,6691.5,0.079344,,
train,8,213352,6694.3,0.073199,,
train,8,213452,6697.2,0.077328,,
train,8,213552,6700.0,0.078870,,
train,8,213652,6702.9,0.079542,,
train,8,213752,6705.7,0.079110,,
train,8,213852,6708.6,0.082702,,
train,8,213952,6711.4,0.076939,,
train,8,214052,6714.2,0.078265,,
train,8,214152,6717.1,0.077093,,
train,8,214252,6719.9,0.075867,,
train,8,214352,6722.8,0.080679,,
train,8,214452,6725.6,0.080405,,
train,8,214552,6728.4,0.076906,,
train,8,214652,6731.3,0.075580,,
train,8,214752,6734.1,0.077190,,
train,8,214852,6737.0,0.079218,,
train,8,214952,6739.8,0.077891,,
train,8,215052,6742.7,0.075905,,
train,8,215152,6745.5,0.077528,,
train,8,215252,6748.4,0.081273,,
train,8,215352,6751.2,0.082254,,
train,8,215452,6754.0,nan,,
train,8,215552,6756.9,0.078414,,
train,8,215652,6759.7,0.077129,,
train,8,215752,6762.6,0.072290,,
train,8,215852,6765.4,0.079729,,
train,8,215952,6768.3,0.079238,,
train,8,216052,6771.1,0.077323,,
train,8,216152,6773.9,0.077209,,
train,8,216252,6776.8,0.079857,,
train,8,216352,6779.6,0.075711,,
train,8,216452,6782.5,0.078235,,
train,8,216552,6785.3,0.078359,,
train,8,216652,6788.1,0.075123,,
train,8,216752,6791.0,0.083043,,
train,8,216852,6793.8,0.082011,,
train,8,216952,6796.7,0.071930,,
train,8,217052,6799.5,0.076884,,
train,8,217152,6802.3,0.080707,,
train,8,217252,6805.2,0.077952,,
train,8,217352,6808.0,0.080648,,
train,8,217452,6810.9,0.076900,,
train,8,217552,6813.7,0.078067,,
train,8,217652,6816.6,0.079002,,
train,8,217752,6819.4,0.076895,,
train,8,217852,6822.3,0.077687,,
train,8,217952,6825.1,0.081785,,
train,8,218052,6828.0,0.077464,,
train,8,218152,6830.8,0.076251,,
train,8,218252,6833.6,0.081823,,
train,8,218352,6836.5,0.068298,,
train,8,218452,6839.3,0.075373,,
train,8,218552,6842.2,0.081107,,
train,8,218652,6845.0,0.075153,,
train,8,218752,6847.9,0.071442,,
train,8,218852,6850.7,0.082803,,
train,8,218952,6853.5,0.079433,,
train,8,219052,6856.4,0.077006,,
train,8,219152,6859.2,0.078166,,
train,8,219252,6862.1,0.077113,,
train,8,219352,6864.9,0.070714,,
train,8,219452,6867.8,0.073608,,
train,8,219552,6870.6,0.079211,,
train,8,219652,6873.4,0.077527,,
train,8,219752,6876.3,0.080137,,
train,8,219852,6879.1,0.078253,,
train,8,219952,6882.0,0.079970,,
val,8,,6960.7,0.069522,0.004377,0.000039
train,9,220096,6964.7,0.077662,,
train,9,220196,6967.5,0.071657,,
train,9,220296,6970.4,0.078545,,
train,9,220396,6973.2,0.085086,,
train,9,220496,6976.0,0.076387,,
train,9,220596,6978.9,0.079734,,
train,9,220696,6981.7,0.077738,,
train,9,220796,6984.6,0.073728,,
train,9,220896,6987.6,0.077258,,
train,9,220996,6990.6,0.080557,,
train,9,221096,6993.5,0.076229,,
train,9,221196,6996.3,0.076719,,
train,9,221296,6999.2,0.072236,,
train,9,221396,7002.0,0.078310,,
train,9,221496,7004.9,0.074701,,
train,9,221596,7007.7,0.080422,,
train,9,221696,7010.6,0.076602,,
train,9,221796,7013.4,0.081814,,
train,9,221896,7016.2,nan,,
train,9,221996,7019.1,0.078659,,
train,9,222096,7021.9,0.076300,,
train,9,222196,7024.8,0.077134,,
train,9,222296,7027.6,0.076976,,
train,9,222396,7030.5,0.080592,,
train,9,222496,7033.3,0.079121,,
train,9,222596,7036.1,0.069088,,
train,9,222696,7039.0,0.073535,,
train,9,222796,7041.8,0.080380,,
train,9,222896,7044.7,0.075258,,
train,9,222996,7047.5,0.079384,,
train,9,223096,7050.3,0.074170,,
train,9,223196,7053.2,0.081053,,
train,9,223296,7056.0,0.073120,,
train,9,223396,7058.8,0.074336,,
train,9,223496,7061.7,0.084527,,
train,9,223596,7064.5,0.081768,,
train,9,223696,7067.4,0.076428,,
train,9,223796,7070.2,0.084769,,
train,9,223896,7073.0,0.072895,,
train,9,223996,7075.9,0.080931,,
train,9,224096,7078.7,0.075397,,
train,9,224196,7081.6,0.075843,,
train,9,224296,7084.4,0.078002,,
train,9,224396,7087.2,0.078299,,
train,9,224496,7090.1,0.078048,,
train,9,224596,7092.9,0.074798,,
train,9,224696,7095.7,0.073873,,
train,9,224796,7098.6,0.079893,,
train,9,224896,7101.4,0.082621,,
train,9,224996,7104.2,0.076441,,
train,9,225096,7107.1,0.074487,,
train,9,225196,7109.9,0.072619,,
train,9,225296,7112.8,0.082237,,
train,9,225396,7115.6,0.083952,,
train,9,225496,7118.4,0.074377,,
train,9,225596,7121.3,0.073280,,
train,9,225696,7124.1,0.078392,,
train,9,225796,7127.0,0.075187,,
train,9,225896,7129.8,0.082584,,
train,9,225996,7132.6,0.078354,,
train,9,226096,7135.5,0.073927,,
train,9,226196,7138.3,0.075656,,
train,9,226296,7141.2,0.079683,,
train,9,226396,7144.0,0.077193,,
train,9,226496,7146.9,0.071398,,
train,9,226596,7149.7,0.073350,,
train,9,226696,7152.5,0.076880,,
train,9,226796,7155.4,0.075478,,
train,9,226896,7158.2,0.078952,,
train,9,226996,7161.1,0.078876,,
train,9,227096,7163.9,0.073575,,
train,9,227196,7166.7,0.077482,,
train,9,227296,7169.6,0.080634,,
train,9,227396,7172.4,0.076066,,
train,9,227496,7175.3,0.079105,,
train,9,227596,7178.1,0.077432,,
train,9,227696,7180.9,0.077652,,
train,9,227796,7183.8,0.075764,,
train,9,227896,7186.6,0.076427,,
train,9,227996,7189.5,0.076234,,
train,9,228096,7192.3,0.072327,,
train,9,228196,7195.2,0.075344,,
train,9,228296,7198.0,0.081532,,
train,9,228396,7200.8,0.079693,,
train,9,228496,7203.7,0.081875,,
train,9,228596,7206.5,0.080874,,
train,9,228696,7209.4,0.079697,,
train,9,228796,7212.2,0.073935,,
train,9,228896,7215.1,0.082690,,
train,9,228996,7217.9,0.079282,,
train,9,229096,7220.8,0.079741,,
train,9,229196,7223.6,0.079500,,
train,9,229296,7226.4,0.073951,,
train,9,229396,7229.3,0.074574,,
train,9,229496,7232.1,0.075257,,
train,9,229596,7235.0,0.074706,,
train,9,229696,7237.8,0.074296,,
train,9,229796,7240.6,0.077247,,
train,9,229896,7243.5,0.082827,,
train,9,229996,7246.3,0.078876,,
train,9,230096,7249.2,0.078470,,
train,9,230196,7252.0,0.073612,,
train,9,230296,7254.8,0.074426,,
train,9,230396,7257.7,0.074000,,
train,9,230496,7260.5,0.078910,,
train,9,230596,7263.4,0.075276,,
train,9,230696,7266.2,0.077821,,
train,9,230796,7269.1,0.072303,,
train,9,230896,7271.9,0.073766,,
train,9,230996,7274.7,0.082786,,
train,9,231096,7277.6,0.081519,,
train,9,231196,7280.4,0.079208,,
train,9,231296,7283.3,0.071760,,
train,9,231396,7286.1,0.080392,,
train,9,231496,7288.9,0.081895,,
train,9,231596,7291.8,0.081931,,
train,9,231696,7294.6,0.073457,,
train,9,231796,7297.5,0.071235,,
train,9,231896,7300.3,0.083537,,
train,9,231996,7303.1,0.074939,,
train,9,232096,7306.0,0.075301,,
train,9,232196,7308.8,0.077983,,
train,9,232296,7311.7,0.074146,,
train,9,232396,7314.5,0.078266,,
train,9,232496,7317.3,0.075353,,
train,9,232596,7320.2,0.074748,,
train,9,232696,7323.0,0.081982,,
train,9,232796,7325.9,0.075400,,
train,9,232896,7328.7,0.079322,,
train,9,232996,7331.6,0.079263,,
train,9,233096,7334.4,0.075480,,
train,9,233196,7337.2,0.073149,,
train,9,233296,7340.1,0.075545,,
train,9,233396,7342.9,0.073542,,
train,9,233496,7345.8,0.075049,,
train,9,233596,7348.6,0.083038,,
train,9,233696,7351.4,0.070548,,
train,9,233796,7354.3,0.072910,,
train,9,233896,7357.1,0.078366,,
train,9,233996,7360.0,0.072219,,
train,9,234096,7362.8,0.074461,,
train,9,234196,7365.6,0.072267,,
train,9,234296,7368.5,0.079570,,
train,9,234396,7371.3,0.080586,,
train,9,234496,7374.2,0.078467,,
train,9,234596,7377.0,0.075744,,
train,9,234696,7379.9,0.076459,,
train,9,234796,7382.7,0.075171,,
train,9,234896,7385.5,0.073273,,
train,9,234996,7388.4,0.077132,,
train,9,235096,7391.2,0.071736,,
train,9,235196,7394.1,0.078112,,
train,9,235296,7396.9,0.079711,,
train,9,235396,7399.7,0.076017,,
train,9,235496,7402.6,0.076821,,
train,9,235596,7405.4,0.074583,,
train,9,235696,7408.3,0.077698,,
train,9,235796,7411.1,0.074139,,
train,9,235896,7414.0,0.082533,,
train,9,235996,7416.8,0.075624,,
train,9,236096,7419.7,0.073126,,
train,9,236196,7422.5,0.071374,,
train,9,236296,7425.4,0.075702,,
train,9,236396,7428.2,0.079333,,
train,9,236496,7431.1,0.079653,,
train,9,236596,7433.9,0.087422,,
train,9,236696,7436.7,0.074938,,
train,9,236796,7439.6,0.078454,,
train,9,236896,7442.4,0.076244,,
train,9,236996,7445.3,0.071278,,
train,9,237096,7448.1,0.077057,,
train,9,237196,7451.0,0.079154,,
train,9,237296,7453.8,0.080461,,
train,9,237396,7456.6,0.079071,,
train,9,237496,7459.5,0.080621,,
train,9,237596,7462.3,0.075088,,
train,9,237696,7465.2,0.078555,,
train,9,237796,7468.0,0.074590,,
train,9,237896,7470.9,0.078821,,
train,9,237996,7473.7,0.085020,,
train,9,238096,7476.6,0.071545,,
train,9,238196,7479.4,0.070466,,
train,9,238296,7482.2,0.080579,,
train,9,238396,7485.1,0.071962,,
train,9,238496,7487.9,0.075236,,
train,9,238596,7490.7,0.072364,,
train,9,238696,7493.6,0.077933,,
train,9,238796,7496.4,0.075550,,
train,9,238896,7499.2,0.080203,,
train,9,238996,7502.1,0.077569,,
train,9,239096,7504.9,0.079698,,
train,9,239196,7507.8,0.082565,,
train,9,239296,7510.6,0.077559,,
train,9,239396,7513.4,0.074071,,
train,9,239496,7516.3,0.076399,,
train,9,239596,7519.1,0.079374,,
train,9,239696,7522.0,0.070392,,
train,9,239796,7524.8,0.077086,,
train,9,239896,7527.7,0.073737,,
train,9,239996,7530.5,0.082775,,
train,9,240096,7533.3,0.077903,,
train,9,240196,7536.2,0.077927,,
train,9,240296,7539.0,0.074831,,
train,9,240396,7541.9,0.083064,,
train,9,240496,7544.7,0.074025,,
train,9,240596,7547.5,0.077479,,
train,9,240696,7550.4,0.078322,,
train,9,240796,7553.2,0.077383,,
train,9,240896,7556.0,0.076193,,
train,9,240996,7558.9,0.074845,,
train,9,241096,7561.7,0.080867,,
train,9,241196,7564.6,0.075960,,
train,9,241296,7567.4,0.071674,,
train,9,241396,7570.2,0.075810,,
train,9,241496,7573.1,0.076847,,
train,9,241596,7575.9,0.072532,,
train,9,241696,7578.8,0.085861,,
train,9,241796,7581.6,0.079802,,
train,9,241896,7584.5,0.077759,,
train,9,241996,7587.3,0.077137,,
train,9,242096,7590.1,0.074441,,
train,9,242196,7593.0,0.071874,,
train,9,242296,7595.8,0.071367,,
train,9,242396,7598.7,0.078373,,
train,9,242496,7601.5,0.082415,,
train,9,242596,7604.4,0.076625,,
train,9,242696,7607.2,0.074041,,
train,9,242796,7610.1,0.072658,,
train,9,242896,7612.9,0.077828,,
train,9,242996,7615.7,0.078453,,
train,9,243096,7618.6,0.076389,,
train,9,243196,7621.4,0.073322,,
train,9,243296,7624.3,0.076302,,
train,9,243396,7627.1,0.074550,,
train,9,243496,7629.9,0.075546,,
train,9,243596,7632.8,0.076940,,
train,9,243696,7635.6,0.069867,,
train,9,243796,7638.5,0.075197,,
train,9,243896,7641.3,0.076293,,
train,9,243996,7644.1,0.079558,,
train,9,244096,7647.0,0.073186,,
train,9,244196,7649.8,0.075993,,
train,9,244296,7652.7,0.077108,,
train,9,244396,7655.5,0.072169,,
val,9,,7734.5,0.068393,0.004354,0.000039
train,10,244540,7738.5,0.073074,,
train,10,244640,7741.4,0.073400,,
train,10,244740,7744.2,0.077552,,
train,10,244840,7747.1,0.073311,,
train,10,244940,7749.9,0.078827,,
train,10,245040,7752.7,0.075970,,
train,10,245140,7755.6,0.075463,,
train,10,245240,7758.4,0.075599,,
train,10,245340,7761.2,0.075191,,
train,10,245440,7764.1,0.072050,,
train,10,245540,7766.9,0.079569,,
train,10,245640,7769.8,0.081438,,
